"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1513.86171038918,0
"2",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1513.41919005327,0
"3",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1514.45487556275,0
"4",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1511.52350986913,0
"5",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1510.43943257277,0
"6",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1513.64948508942,0
"7",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1517.1245328206,0
"8",0.068439991120249,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1518.14692334181,0
"9",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1514.53222034465,1
"10",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1517.72232679063,0
"11",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1517.75997925802,0
"12",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1511.65942487294,0
"13",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1515.32241981409,0
"14",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1516.90693458852,0
"15",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1518.3438435564,0
"16",0.103291199836973,23.6310256139326,25.5641561967882,0.00846938861823589,1.24109794004499,0.870786790551815,0.61562906559105,0.0841321659312755,1513.75433189498,0
