"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.18077506540576,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1504.51430103914,0
"2",0.16964411410998,23.4709687939828,25.6290979279498,0.00811623640808882,1.2945555984887,0.792527596603997,0.702891418471085,0.0842534120912364,1510.93499397757,1
"3",0.16964411410998,23.4709687939828,25.6290979279498,0.00811623640808882,1.2945555984887,0.792527596603997,0.702891418471085,0.0842534120912364,1498.29605680243,0
"4",0.16964411410998,23.4709687939828,25.6290979279498,0.00811623640808882,1.2945555984887,0.792527596603997,0.702891418471085,0.0842534120912364,1516.91778975634,0
"5",0.16964411410998,23.4709687939828,25.6290979279498,0.00811623640808882,1.2945555984887,0.792527596603997,0.702891418471085,0.0842534120912364,1509.60949759439,0
"6",0.163639835451528,23.2377319436413,26.4177613955858,0.00380653566163121,1.24315156066006,0.833308470828944,0.674687280024338,0.0844357648303539,1512.42565309396,1
"7",0.163639835451528,23.2377319436413,26.4177613955858,0.00380653566163121,1.24315156066006,0.833308470828944,0.674687280024338,0.0844357648303539,1502.44197803465,0
"8",0.188828237828507,23.4230271567402,25.9007467193612,0.0027833662529382,1.34474107209234,0.833457175690933,0.694749575907848,0.0837497932468241,1508.36998137673,1
"9",0.182031082991679,23.4408704906153,26.0165359352697,0.000691701799557566,1.07906928502498,0.768210504607316,0.706126340047271,0.0828464535624383,1505.98820620907,1
"10",0.182031082991679,23.4408704906153,26.0165359352697,0.000691701799557566,1.07906928502498,0.768210504607316,0.706126340047271,0.0828464535624383,1505.29206269235,0
"11",0.182031082991679,23.4408704906153,26.0165359352697,0.000691701799557566,1.07906928502498,0.768210504607316,0.706126340047271,0.0828464535624383,1509.2551603745,0
"12",0.17769181434864,23.4741817638145,25.8131775575097,0.00681803294015998,1.1057636963013,0.813357102108805,0.713239024542689,0.0822924389247736,1494.97810868981,1
"13",0.170891655679875,23.6900031402778,25.1641809807255,0.00923582294263431,0.922700245778763,0.810024938496287,0.822034040355872,0.0826339828821474,1505.00809873008,1
"14",0.121374197860393,23.7454583408261,25.3309994780229,0.00961235639113401,1.07220821542983,0.777464683366712,0.830501552846245,0.0819643926968718,1503.47179076016,1
"15",0.121374197860393,23.7454583408261,25.3309994780229,0.00961235639113401,1.07220821542983,0.777464683366712,0.830501552846245,0.0819643926968718,1499.6543544202,0
"16",0.121374197860393,23.7454583408261,25.3309994780229,0.00961235639113401,1.07220821542983,0.777464683366712,0.830501552846245,0.0819643926968718,1501.95261187977,0
"17",0.121374197860393,23.7454583408261,25.3309994780229,0.00961235639113401,1.07220821542983,0.777464683366712,0.830501552846245,0.0819643926968718,1496.36299987211,0
"18",0.187348080588922,23.7610463782716,24.9214953594034,0.0129399304272206,1.06047239662952,0.77065324505991,0.838736380344836,0.081379680590312,1493.98308566258,1
