"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.127854976837989,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1516.29112181357,0
"2",0.127854976837989,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1501.82529937793,0
"3",0.127854976837989,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1513.51126400691,0
"4",0.109068244561292,23.5126340171196,26.4088673017387,0.00739743938585228,1.22550524371193,0.933691518701753,0.545960921842372,0.0836477556706074,1514.04687354473,1
"5",0.112569156367646,23.511829694176,26.0457768332191,0.00778021804979984,1.45512901798926,0.865061617148492,0.613937750357799,0.0827208900013743,1515.57863863514,1
"6",0.112569156367646,23.511829694176,26.0457768332191,0.00778021804979984,1.45512901798926,0.865061617148492,0.613937750357799,0.0827208900013743,1506.52220278125,0
"7",0.112165485769941,23.6416313219297,25.772076123034,0.010013800104747,1.55627811880719,0.858352857232303,0.663375602091927,0.0830835930956396,1513.22286004518,1
"8",0.119309059619329,23.5478270099122,25.6318920224367,0.0134521404396196,1.63891219785425,0.959657254426312,0.616583487416604,0.0824428697114797,1510.24403241545,1
"9",0.119309059619329,23.5478270099122,25.6318920224367,0.0134521404396196,1.63891219785425,0.959657254426312,0.616583487416604,0.0824428697114797,1510.96126898952,0
"10",0.119309059619329,23.5478270099122,25.6318920224367,0.0134521404396196,1.63891219785425,0.959657254426312,0.616583487416604,0.0824428697114797,1514.77108475534,0
"11",0.119309059619329,23.5478270099122,25.6318920224367,0.0134521404396196,1.63891219785425,0.959657254426312,0.616583487416604,0.0824428697114797,1511.48450046428,0
"12",0.119309059619329,23.5478270099122,25.6318920224367,0.0134521404396196,1.63891219785425,0.959657254426312,0.616583487416604,0.0824428697114797,1500.45931092499,0
"13",0.0666894674640282,23.4661273204823,25.7848414037423,0.0152045736300987,1.75359924605285,0.709973337712668,0.703136751033018,0.0832616688845146,1508.04309356887,1
"14",0.0500017044533665,23.454352727794,25.9105664932189,0.0149860792664822,1.77770270799562,0.649638284771868,0.744139132579499,0.0827302850703184,1508.23869744909,1
"15",0.0483525955715596,23.4301084557319,25.7715840765225,0.0146021373272319,1.6417476146145,0.67039993860045,0.748138133830301,0.0830661351414421,1509.08952967061,1
"16",0.0624038558129148,23.4716086702871,25.575125886087,0.0137407725694753,1.55024960292586,0.621449808992585,0.680213980643253,0.0824159979777299,1507.93134396093,1
"17",0.0350911554763149,23.6807841899703,25.1398006895758,0.0136288373982389,1.32026590616415,0.548203361494591,0.818567261867206,0.0823186162071004,1508.54860891752,1
"18",0.0350911554763149,23.6807841899703,25.1398006895758,0.0136288373982389,1.32026590616415,0.548203361494591,0.818567261867206,0.0823186162071004,1505.78950974195,0
"19",0.0293424758330003,23.5711232364222,25.4822359518225,0.0153723243180836,1.15383707879888,0.706910542721035,0.78545454139918,0.0833264377829224,1509.37535177758,1
"20",0.0293424758330003,23.5711232364222,25.4822359518225,0.0153723243180836,1.15383707879888,0.706910542721035,0.78545454139918,0.0833264377829224,1512.84444382705,0
"21",0.0293424758330003,23.5711232364222,25.4822359518225,0.0153723243180836,1.15383707879888,0.706910542721035,0.78545454139918,0.0833264377829224,1508.43502450479,0
"22",0.0293424758330003,23.5711232364222,25.4822359518225,0.0153723243180836,1.15383707879888,0.706910542721035,0.78545454139918,0.0833264377829224,1510.67110648954,0
"23",0.0293424758330003,23.5711232364222,25.4822359518225,0.0153723243180836,1.15383707879888,0.706910542721035,0.78545454139918,0.0833264377829224,1507.84100107342,0
"24",0.0612104828391764,23.5678534422587,25.6646563730897,0.0140087599088839,1.00363760090473,0.709128725230853,0.709354604382414,0.0832311813240517,1514.7896928431,1
"25",0.0612104828391764,23.5678534422587,25.6646563730897,0.0140087599088839,1.00363760090473,0.709128725230853,0.709354604382414,0.0832311813240517,1515.63943187595,0
"26",0.0612104828391764,23.5678534422587,25.6646563730897,0.0140087599088839,1.00363760090473,0.709128725230853,0.709354604382414,0.0832311813240517,1506.3101543026,0
"27",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1511.16981322023,1
"28",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1511.03885009955,0
"29",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1514.22539623137,0
"30",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1514.11218610685,0
"31",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1508.88347384661,0
"32",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1509.62057304538,0
"33",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1510.38120931795,0
"34",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1509.82673449032,0
"35",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1506.38834097004,0
"36",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1510.4029258955,0
"37",0.0277795485181185,23.6214528536249,25.474533846634,0.015964471875653,0.971871957777502,0.592294426873823,0.824584309247412,0.082982553053982,1509.97706656906,0
"38",0.0464719804320176,23.4066561057792,25.6112445142695,0.0146727967042996,1.08763714553981,0.632486957493718,0.835765906236083,0.0834832543152444,1509.31877825179,1
"39",0.117353556783583,23.5656018353733,25.1191207224762,0.0119484808759212,0.865596561697947,0.632037901720606,0.809047795681047,0.0829242312145413,1507.30995182862,1
"40",0.0518296531731443,23.6050040843414,25.174605631558,0.0179013738722574,1.00639443926994,0.628137651799808,0.846509742785709,0.0828437769256723,1510.73910293584,1
"41",0.0518296531731443,23.6050040843414,25.174605631558,0.0179013738722574,1.00639443926994,0.628137651799808,0.846509742785709,0.0828437769256723,1503.24429992404,0
"42",0.0119545299302202,23.5840147212417,25.2107097405558,0.0180888806453198,0.804208750662593,0.541357275705413,0.880878171685317,0.0826336321594606,1503.71909438787,1
"43",0.0516954876822356,23.6332531319091,24.9453609720106,0.0192215643845188,0.727449029689907,0.591150840981024,0.903072724975498,0.0835489172127148,1508.02349242471,1
"44",0.0330510945176132,23.5873685291848,24.7890945992585,0.0193632131350651,0.79290758771415,0.640288122774678,0.905582966931105,0.0830796467509489,1504.63830796661,1
"45",0.0330510945176132,23.5873685291848,24.7890945992585,0.0193632131350651,0.79290758771415,0.640288122774678,0.905582966931105,0.0830796467509489,1506.1370724112,0
"46",0.0330510945176132,23.5873685291848,24.7890945992585,0.0193632131350651,0.79290758771415,0.640288122774678,0.905582966931105,0.0830796467509489,1488.19919964087,0
"47",0.0330510945176132,23.5873685291848,24.7890945992585,0.0193632131350651,0.79290758771415,0.640288122774678,0.905582966931105,0.0830796467509489,1497.2157131857,0
"48",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1486.65674933784,1
"49",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1483.1713559046,0
"50",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1491.04330556896,0
"51",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1475.19242524626,0
"52",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1476.08534011895,0
"53",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1477.85560321906,0
"54",0.00511674046559036,23.4283944916667,25.103617302413,0.021651088326348,0.808315106209535,0.695260789013237,0.876576858313033,0.082802171111727,1486.09023726145,0
"55",0.0364567409982989,23.2846108646597,25.4757308419748,0.0132150713946202,0.660781737685132,0.720994144668293,0.816431851383761,0.0825934357577406,1501.59300890459,1
"56",0.099323875358727,23.5008730577861,24.976074110432,0.0161555462909817,0.682960120880021,0.736917045329328,0.818385825010239,0.0832812266202954,1507.31270670769,1
"57",0.099323875358727,23.5008730577861,24.976074110432,0.0161555462909817,0.682960120880021,0.736917045329328,0.818385825010239,0.0832812266202954,1505.60760906384,0
"58",0.099323875358727,23.5008730577861,24.976074110432,0.0161555462909817,0.682960120880021,0.736917045329328,0.818385825010239,0.0832812266202954,1493.56872737887,0
"59",0.0565351280358325,23.4424853902617,25.0317601487104,0.0184205734053797,0.823030546681054,0.799860986597232,0.813302340700441,0.0826637721700207,1500.18063320728,1
