"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.0525111033930443,23.54,25.77,0.0098,1.23,0.82,0.68,0.084,1513.94574346713,0
"2",0.0800789185314701,23.7005434526662,24.9180082592241,0.0134207658648325,1.02072628657551,0.922077192732113,0.731648796243965,0.0852661961563887,1506.20504618311,1
"3",0.0800789185314701,23.7005434526662,24.9180082592241,0.0134207658648325,1.02072628657551,0.922077192732113,0.731648796243965,0.0852661961563887,1498.93890525551,0
"4",0.0929457275868365,23.571969781637,25.2369833267124,0.0135493638589507,0.995212699712324,1.02987384940215,0.634599466493701,0.0859068440370439,1501.30993299386,1
"5",0.0929457275868365,23.571969781637,25.2369833267124,0.0135493638589507,0.995212699712324,1.02987384940215,0.634599466493701,0.0859068440370439,1502.20225816714,0
"6",0.0929457275868365,23.571969781637,25.2369833267124,0.0135493638589507,0.995212699712324,1.02987384940215,0.634599466493701,0.0859068440370439,1494.36083635694,0
"7",0.0404388976746058,23.5622456438967,25.2248036623147,0.0158758512267543,1.01262599942248,1.06689788322345,0.64162038964031,0.0863106081734722,1489.55258107367,1
"8",0.0404388976746058,23.5622456438967,25.2248036623147,0.0158758512267543,1.01262599942248,1.06689788322345,0.64162038964031,0.0863106081734722,1500.35690646588,0
"9",0.0347862469905497,23.5660447878744,24.997469935419,0.0213380113712636,1.34611177423075,0.956514913093566,0.707624409365266,0.0854164558595221,1497.07517088493,1
"10",0.0347862469905497,23.5660447878744,24.997469935419,0.0213380113712636,1.34611177423075,0.956514913093566,0.707624409365266,0.0854164558595221,1500.43863979991,0
"11",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1510.54866746553,1
"12",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1502.97762568432,0
"13",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1502.17981282266,0
"14",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1498.84722734178,0
"15",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1494.80507056619,0
"16",0.0245144979542948,23.3640932661352,25.7883357032496,0.0160633979419992,0.95523981271392,0.968874673885881,0.653183885640103,0.0850807804643921,1504.49164979667,0
"17",0.0778373160206332,23.1372334511518,26.0470059175576,0.0116562638987906,0.867813422162296,0.892520818588718,0.555520717462962,0.0858176574297646,1497.52573913553,1
"18",0.0422881654351621,23.0079927899414,26.0868654355198,0.0147421062107087,0.908471217342663,0.858182349766258,0.590082655943565,0.0855641029495564,1483.17374759995,1
"19",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1471.1306470478,1
"20",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1471.94613795908,0
"21",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1487.26614171747,0
"22",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1481.17943592701,0
"23",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1479.22912830458,0
"24",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1478.16911075111,0
"25",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1488.37929904288,0
"26",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1483.7035157741,0
"27",0.0764815868077121,23.0924315887387,25.8981219980164,0.0126225840084296,0.765498920184356,0.937109792546475,0.540701895108931,0.0862304377781363,1466.45150844292,0
"28",0.0715196790865024,23.1797265660663,25.6741633678988,0.0145211010486284,0.646538544740197,1.02985113611163,0.531704554182779,0.0861001843050135,1494.60299404102,1
"29",0.0419476118023174,23.0376287181738,25.6000278031474,0.0165538335018647,0.797520029962957,1.04537954072853,0.532043533391492,0.0857898445245241,1469.32191771572,1
"30",0.0419476118023174,23.0376287181738,25.6000278031474,0.0165538335018647,0.797520029962957,1.04537954072853,0.532043533391492,0.0857898445245241,1455.37163153921,0
"31",0.0211821617356551,23.0660815263934,25.4645409767841,0.0188136123811954,0.608095642054721,1.00510354819082,0.530982538168476,0.0855864603308797,1462.6953866888,1
"32",0.0211821617356551,23.0660815263934,25.4645409767841,0.0188136123811954,0.608095642054721,1.00510354819082,0.530982538168476,0.0855864603308797,1435.68926654356,0
"33",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1442.91399758415,1
"34",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1447.82187913594,0
"35",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1440.28148574103,0
"36",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1448.59415288646,0
"37",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1452.3358294872,0
"38",0.00663755686452102,23.1630742477269,25.4324370222897,0.0150275170027378,0.822646582173388,0.998022459420256,0.529216392769185,0.0858371713827724,1467.23355718933,0
